best_f1,best_acc,best_loss,best_epoch,best_path
0.7281,0.7349,0.25850480794906616,26,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/SWELLDataset/finetuned_best_0.pt
0.5593,0.7577,0.687943696975708,0,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/SWELLDataset/finetuned_best_1.pt
0.5838,0.584,0.5754418969154358,7,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/SWELLDataset/finetuned_best_2.pt
0.7928,0.8055,0.596178412437439,7,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/SWELLDataset/finetuned_best_3.pt
0.6978,0.7051,0.19816824793815613,33,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/SWELLDataset/finetuned_best_4.pt
0.6914,0.7023,0.6287788152694702,4,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/SWELLDataset/finetuned_best_5.pt
0.6636,0.6642,0.573870062828064,8,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/SWELLDataset/finetuned_best_6.pt
0.7345,0.7498,0.5789659023284912,11,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/SWELLDataset/finetuned_best_7.pt
0.7078,0.7558,0.38888826966285706,21,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/SWELLDataset/finetuned_best_8.pt
0.5604,0.5645,0.08191478252410889,54,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/SWELLDataset/finetuned_best_9.pt
0.6706,0.7101,0.21841834485530853,30,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/SWELLDataset/finetuned_best_10.pt
0.6603,0.6873,0.6735931634902954,1,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/SWELLDataset/finetuned_best_11.pt
0.3681,0.5217,0.4041692614555359,17,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/SWELLDataset/finetuned_best_12.pt
0.8115,0.8144,0.1413637101650238,39,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/SWELLDataset/finetuned_best_13.pt
1.0,1.0,0.6883566975593567,0,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/SWELLDataset/finetuned_best_14.pt
0.8636,0.8644,0.3064407408237457,65,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/SWELLDataset/finetuned_best_15.pt
0.789,0.7909,0.5538734197616577,12,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/SWELLDataset/finetuned_best_16.pt
0.3629,0.5696,0.6905834078788757,0,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/SWELLDataset/finetuned_best_17.pt
0.4016,0.6712,0.6906300783157349,0,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/SWELLDataset/finetuned_best_18.pt
0.6718,0.6979,0.15029126405715942,53,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/SWELLDataset/finetuned_best_19.pt
0.7251,0.7271,0.5722271203994751,9,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/SWELLDataset/finetuned_best_20.pt
0.4942,0.6034,0.28535789251327515,67,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/SWELLDataset/finetuned_best_21.pt
0.7794,0.8645,0.5020377039909363,12,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/SWELLDataset/finetuned_best_22.pt
0.7115,0.8286,0.5480419397354126,9,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/SWELLDataset/finetuned_best_23.pt
0.8935,0.9036,0.4538450241088867,18,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/SWELLDataset/finetuned_best_24.pt
