best_f1,best_acc,best_loss,best_epoch,best_path
0.4054,0.6819,0.6882642507553101,0,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_0/finetune/WESADDataset/finetuned_best_0.pt
0.4141,0.7069,0.6887277364730835,0,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_0/finetune/WESADDataset/finetuned_best_1.pt
0.4136,0.7054,0.6885685920715332,0,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_0/finetune/WESADDataset/finetuned_best_2.pt
0.4143,0.7074,0.6888534426689148,0,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_0/finetune/WESADDataset/finetuned_best_3.pt
0.4094,0.6931,0.6888283491134644,0,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_0/finetune/WESADDataset/finetuned_best_4.pt
0.4154,0.7106,0.6887738704681396,0,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_0/finetune/WESADDataset/finetuned_best_5.pt
0.4057,0.6827,0.688656210899353,0,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_0/finetune/WESADDataset/finetuned_best_6.pt
0.4109,0.6975,0.688331127166748,0,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_0/finetune/WESADDataset/finetuned_best_7.pt
0.413,0.7036,0.6887341737747192,0,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_0/finetune/WESADDataset/finetuned_best_8.pt
0.4108,0.6972,0.6882169246673584,0,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_0/finetune/WESADDataset/finetuned_best_9.pt
0.4151,0.7097,0.6884711980819702,0,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_0/finetune/WESADDataset/finetuned_best_10.pt
0.4125,0.7023,0.6882730722427368,0,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_0/finetune/WESADDataset/finetuned_best_11.pt
0.415,0.7095,0.6883184313774109,0,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_0/finetune/WESADDataset/finetuned_best_12.pt
0.4108,0.6972,0.6885149478912354,0,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_0/finetune/WESADDataset/finetuned_best_13.pt
0.4101,0.6951,0.6888341903686523,0,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_0/finetune/WESADDataset/finetuned_best_14.pt
0.5316,0.5363,0.2334086000919342,24,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_0/finetune/WESADDataset/finetuned_best_0.pt
0.7035,0.7375,0.11436620354652405,38,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_0/finetune/WESADDataset/finetuned_best_1.pt
0.7195,0.8145,0.30941540002822876,19,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_0/finetune/WESADDataset/finetuned_best_2.pt
0.9556,0.9637,0.5825891494750977,4,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_0/finetune/WESADDataset/finetuned_best_3.pt
0.6836,0.721,0.13461022078990936,34,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_0/finetune/WESADDataset/finetuned_best_4.pt
0.8406,0.8525,0.044171202927827835,70,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_0/finetune/WESADDataset/finetuned_best_5.pt
1.0,1.0,0.42010608315467834,13,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_0/finetune/WESADDataset/finetuned_best_6.pt
0.9561,0.9617,0.11977235227823257,36,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_0/finetune/WESADDataset/finetuned_best_7.pt
0.8693,0.9026,0.4018666446208954,14,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_0/finetune/WESADDataset/finetuned_best_8.pt
1.0,1.0,0.5116823315620422,8,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_0/finetune/WESADDataset/finetuned_best_9.pt
0.9936,0.9947,0.5853873491287231,4,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_0/finetune/WESADDataset/finetuned_best_10.pt
0.9713,0.9754,0.12811334431171417,34,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_0/finetune/WESADDataset/finetuned_best_11.pt
0.9721,0.9765,0.277912437915802,21,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_0/finetune/WESADDataset/finetuned_best_12.pt
0.9332,0.9445,0.18507878482341766,28,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_0/finetune/WESADDataset/finetuned_best_13.pt
1.0,1.0,0.2611722946166992,22,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_0/finetune/WESADDataset/finetuned_best_14.pt
