best_f1,best_acc,best_loss,best_epoch,best_path
0.7398,0.7448,0.6669567823410034,1,./save/dual_branch_no_scale/moe_dual_branch_SWELLDataset_2/finetune/SWELLDataset/finetuned_best_0.pt
0.6212,0.6709,0.6870925426483154,0,./save/dual_branch_no_scale/moe_dual_branch_SWELLDataset_2/finetune/SWELLDataset/finetuned_best_1.pt
0.6783,0.7144,0.6794710159301758,0,./save/dual_branch_no_scale/moe_dual_branch_SWELLDataset_2/finetune/SWELLDataset/finetuned_best_2.pt
0.5338,0.6947,0.40434086322784424,17,./save/dual_branch_no_scale/moe_dual_branch_SWELLDataset_2/finetune/SWELLDataset/finetuned_best_3.pt
0.7297,0.7409,0.6132335662841797,5,./save/dual_branch_no_scale/moe_dual_branch_SWELLDataset_2/finetune/SWELLDataset/finetuned_best_4.pt
0.8535,0.8543,0.458515465259552,15,./save/dual_branch_no_scale/moe_dual_branch_SWELLDataset_2/finetune/SWELLDataset/finetuned_best_5.pt
0.5953,0.5998,0.1970187872648239,33,./save/dual_branch_no_scale/moe_dual_branch_SWELLDataset_2/finetune/SWELLDataset/finetuned_best_6.pt
0.6631,0.7378,0.1222817450761795,46,./save/dual_branch_no_scale/moe_dual_branch_SWELLDataset_2/finetune/SWELLDataset/finetuned_best_7.pt
0.7419,0.8007,0.4897695779800415,14,./save/dual_branch_no_scale/moe_dual_branch_SWELLDataset_2/finetune/SWELLDataset/finetuned_best_8.pt
0.588,0.681,0.21820440888404846,31,./save/dual_branch_no_scale/moe_dual_branch_SWELLDataset_2/finetune/SWELLDataset/finetuned_best_9.pt
0.6893,0.7097,0.20632454752922058,31,./save/dual_branch_no_scale/moe_dual_branch_SWELLDataset_2/finetune/SWELLDataset/finetuned_best_10.pt
0.5542,0.5547,0.6829568147659302,0,./save/dual_branch_no_scale/moe_dual_branch_SWELLDataset_2/finetune/SWELLDataset/finetuned_best_11.pt
0.3929,0.5267,0.17872458696365356,34,./save/dual_branch_no_scale/moe_dual_branch_SWELLDataset_2/finetune/SWELLDataset/finetuned_best_12.pt
0.7974,0.8057,0.25291019678115845,30,./save/dual_branch_no_scale/moe_dual_branch_SWELLDataset_2/finetune/SWELLDataset/finetuned_best_13.pt
1.0,1.0,0.6033215522766113,5,./save/dual_branch_no_scale/moe_dual_branch_SWELLDataset_2/finetune/SWELLDataset/finetuned_best_14.pt
0.8731,0.8733,0.6129295229911804,7,./save/dual_branch_no_scale/moe_dual_branch_SWELLDataset_2/finetune/SWELLDataset/finetuned_best_15.pt
0.8832,0.8834,0.6682433485984802,2,./save/dual_branch_no_scale/moe_dual_branch_SWELLDataset_2/finetune/SWELLDataset/finetuned_best_16.pt
0.6703,0.671,0.6709308624267578,1,./save/dual_branch_no_scale/moe_dual_branch_SWELLDataset_2/finetune/SWELLDataset/finetuned_best_17.pt
0.5091,0.5761,0.14162279665470123,44,./save/dual_branch_no_scale/moe_dual_branch_SWELLDataset_2/finetune/SWELLDataset/finetuned_best_18.pt
0.7496,0.7527,0.35476526618003845,24,./save/dual_branch_no_scale/moe_dual_branch_SWELLDataset_2/finetune/SWELLDataset/finetuned_best_19.pt
0.7872,0.8059,0.6524571776390076,2,./save/dual_branch_no_scale/moe_dual_branch_SWELLDataset_2/finetune/SWELLDataset/finetuned_best_20.pt
0.6192,0.664,0.682381272315979,0,./save/dual_branch_no_scale/moe_dual_branch_SWELLDataset_2/finetune/SWELLDataset/finetuned_best_21.pt
0.7821,0.8502,0.37592417001724243,19,./save/dual_branch_no_scale/moe_dual_branch_SWELLDataset_2/finetune/SWELLDataset/finetuned_best_22.pt
0.7722,0.9155,0.4752092957496643,14,./save/dual_branch_no_scale/moe_dual_branch_SWELLDataset_2/finetune/SWELLDataset/finetuned_best_23.pt
0.835,0.8657,0.14481347799301147,37,./save/dual_branch_no_scale/moe_dual_branch_SWELLDataset_2/finetune/SWELLDataset/finetuned_best_24.pt
