best_f1,best_acc,best_loss,best_epoch,best_path
0.8086,0.8149,0.13796792924404144,23,./save/dual_branch_no_scale/moe_dual_branch_PsychioNet_1/finetune/WESADDataset/finetuned_best_0.pt
0.7296,0.7539,0.10593259334564209,25,./save/dual_branch_no_scale/moe_dual_branch_PsychioNet_1/finetune/WESADDataset/finetuned_best_1.pt
0.8003,0.8562,0.1901603639125824,18,./save/dual_branch_no_scale/moe_dual_branch_PsychioNet_1/finetune/WESADDataset/finetuned_best_2.pt
0.9752,0.9799,0.4141390323638916,7,./save/dual_branch_no_scale/moe_dual_branch_PsychioNet_1/finetune/WESADDataset/finetuned_best_3.pt
0.7909,0.8001,0.06698693335056305,45,./save/dual_branch_no_scale/moe_dual_branch_PsychioNet_1/finetune/WESADDataset/finetuned_best_4.pt
0.8822,0.8996,0.2976742684841156,12,./save/dual_branch_no_scale/moe_dual_branch_PsychioNet_1/finetune/WESADDataset/finetuned_best_5.pt
0.9972,0.9976,0.2542450428009033,14,./save/dual_branch_no_scale/moe_dual_branch_PsychioNet_1/finetune/WESADDataset/finetuned_best_6.pt
0.8792,0.8889,0.06030631437897682,36,./save/dual_branch_no_scale/moe_dual_branch_PsychioNet_1/finetune/WESADDataset/finetuned_best_7.pt
0.9653,0.9711,0.5348913073539734,2,./save/dual_branch_no_scale/moe_dual_branch_PsychioNet_1/finetune/WESADDataset/finetuned_best_8.pt
0.9674,0.9718,0.23574402928352356,15,./save/dual_branch_no_scale/moe_dual_branch_PsychioNet_1/finetune/WESADDataset/finetuned_best_9.pt
1.0,1.0,0.0913872942328453,29,./save/dual_branch_no_scale/moe_dual_branch_PsychioNet_1/finetune/WESADDataset/finetuned_best_10.pt
0.9602,0.9661,0.09456326067447662,27,./save/dual_branch_no_scale/moe_dual_branch_PsychioNet_1/finetune/WESADDataset/finetuned_best_11.pt
0.9764,0.9806,0.16429728269577026,20,./save/dual_branch_no_scale/moe_dual_branch_PsychioNet_1/finetune/WESADDataset/finetuned_best_12.pt
0.9665,0.9725,0.4859083592891693,4,./save/dual_branch_no_scale/moe_dual_branch_PsychioNet_1/finetune/WESADDataset/finetuned_best_13.pt
1.0,1.0,0.3726426661014557,9,./save/dual_branch_no_scale/moe_dual_branch_PsychioNet_1/finetune/WESADDataset/finetuned_best_14.pt
0.7945,0.8005,0.0008686212822794914,50,./save/dual_branch_no_scale/moe_dual_branch_PsychioNet_1/finetune/WESADDataset/finetuned_best_0.pt
0.761,0.7708,0.040624551475048065,7,./save/dual_branch_no_scale/moe_dual_branch_PsychioNet_1/finetune/WESADDataset/finetuned_best_1.pt
0.9931,0.9942,0.008217807859182358,20,./save/dual_branch_no_scale/moe_dual_branch_PsychioNet_1/finetune/WESADDataset/finetuned_best_2.pt
0.8364,0.8827,0.1128629595041275,4,./save/dual_branch_no_scale/moe_dual_branch_PsychioNet_1/finetune/WESADDataset/finetuned_best_3.pt
0.7653,0.7815,0.012245161458849907,26,./save/dual_branch_no_scale/moe_dual_branch_PsychioNet_1/finetune/WESADDataset/finetuned_best_4.pt
