best_path,best_loss,best_epoch
0.5816,0.5824,0.6648093461990356,6,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_12.pt
0.6988,0.7138,0.6729207634925842,8,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_13.pt
0.4992,0.9968,0.5097487568855286,72,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_14.pt
0.66,0.6762,0.6970342397689819,0,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_15.pt
0.8446,0.8472,0.5442006587982178,58,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_16.pt

0.5952,0.5966,0.6887964010238647,0,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_0.pt
0.6987,0.8227,0.628257155418396,5,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_1.pt
0.3666,0.4334,0.37243273854255676,19,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_2.pt
0.7204,0.7483,0.6696338653564453,2,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_3.pt
0.6546,0.6549,0.31514787673950195,25,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_4.pt
0.5015,0.51,0.6858272552490234,0,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_5.pt
0.4781,0.48,0.3989848494529724,17,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_6.pt
0.7642,0.777,0.2736157476902008,27,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_7.pt
0.6599,0.6826,0.5789576172828674,6,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_8.pt
0.7128,0.7297,0.643649160861969,2,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_9.pt
0.7303,0.7448,0.612999677658081,3,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_10.pt
0.4604,0.5602,0.6013599038124084,4,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_11.pt
0.5659,0.5869,0.6268117427825928,3,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_12.pt
