best_f1,best_acc,best_loss,best_epoch,best_path
0.8659,0.8737,0.13942337036132812,25,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/WESADDataset/finetuned_best_0.pt
0.8989,0.9214,0.041415512561798096,49,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/WESADDataset/finetuned_best_1.pt
0.9169,0.9344,0.023768950253725052,57,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/WESADDataset/finetuned_best_2.pt
0.9852,0.9878,0.09268023073673248,30,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/WESADDataset/finetuned_best_3.pt
0.6564,0.7269,0.03814481943845749,47,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/WESADDataset/finetuned_best_4.pt
0.8713,0.8905,0.3420308828353882,12,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/WESADDataset/finetuned_best_5.pt
0.9962,0.9967,0.06439048051834106,37,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/WESADDataset/finetuned_best_6.pt
0.8374,0.8469,0.09279520064592361,33,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/WESADDataset/finetuned_best_7.pt
0.9791,0.9828,0.5829907655715942,2,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/WESADDataset/finetuned_best_8.pt
0.9648,0.9702,0.08604750037193298,31,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/WESADDataset/finetuned_best_9.pt
0.9997,0.9998,0.04939451813697815,50,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/WESADDataset/finetuned_best_10.pt
0.9383,0.9479,0.09105234593153,30,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/WESADDataset/finetuned_best_11.pt
0.9621,0.9686,0.38808953762054443,10,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/WESADDataset/finetuned_best_12.pt
0.8495,0.888,0.5310499668121338,4,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/WESADDataset/finetuned_best_13.pt
1.0,1.0,0.5349927544593811,4,./save/dual_branch_no_scale/moe_dual_branch_WESADDataset_2/finetune/WESADDataset/finetuned_best_14.pt
